query_id,query,hop_stratum,predicted_hop,p_1_hop,p_2_hop,p_3plus_hop,recommended_pipeline
12,"How is command traffic from the ground station routed to the flight control computer, and what validation must occur before use?",1-hop,2-hop,0.11231785392041711,0.6552586822327854,0.23242346384679746,graphrag
13,Which payload-bus implementation and platform-specific bandwidths support the EOIR’s STANAG 4586 control/status and RTP/RTSP video interface to the mission computer?,1-hop,1-hop,0.8711268133613945,0.07977878267855121,0.049094403960054246,vanilla
14,"Which operational modes are defined for the INS, and what preconditions and timing govern transitions between them?",1-hop,1-hop,0.9238954811695956,0.06795424864161921,0.008150270188785112,vanilla
15,"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",1-hop,1-hop,0.8413393304964417,0.13537572755886376,0.02328494194469456,vanilla
16,Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,1-hop,1-hop,0.8769312464504986,0.1040798179384423,0.0189889356110591,vanilla
17,"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",1-hop,1-hop,0.5176946296155132,0.4732658048003007,0.00903956558418605,vanilla
18,Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,1-hop,3+-hop,0.400120360269264,0.009223552766941883,0.590656086963794,agentic-graph
19,Which HMI requirement references the flight-control requirement for joystick deadband and roll/pitch rate limiting on direct manual control?,1-hop,3+-hop,0.4204836653278579,0.0047462263738229345,0.5747701082983192,agentic-graph
20,Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,1-hop,0.9564289491948675,0.03350932498706594,0.010061725818066485,vanilla
21,What upstream navigation-state interface and update rate support the ground station’s real-time aircraft state display requirement?,1-hop,1-hop,0.703159364448882,0.29548791673389624,0.001352718817221784,vanilla
22,"Which command-frame definition governs the GCS operator command interface, and what fields must that message include?",1-hop,1-hop,0.9392013579127859,0.02407583299084463,0.03672280909636937,vanilla
23,How is the SAR status telemetry publication to the mission computer aligned with the payload telemetry aggregation and downlink path?,1-hop,2-hop,0.33989911362871256,0.6476757094087936,0.012425176962493916,graphrag
24,Which payload command ID ranges must the PMC dispatch to each sensor or external store under the payload command routing table?,1-hop,1-hop,0.8073457605359259,0.14839202546763106,0.044262213996443235,vanilla
25,Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,1-hop,0.7333493776470554,0.249602331961676,0.017048290391268497,vanilla
26,Which sensor safety interlocks must the SAR mode logic enforce before allowing transition from standby into any transmitting mode?,1-hop,1-hop,0.8864220763028686,0.10196659918654422,0.011611324510586983,vanilla
27,"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",1-hop,1-hop,0.8977728387610044,0.04300170387542659,0.059225457363568955,vanilla
28,"Which operator command categories must the fuel subsystem accept via the command/data link interface, and how are those commands routed?",1-hop,1-hop,0.7492118160502143,0.036031083233823424,0.21475710071596235,vanilla
29,Which flight-control cross-channel data link timing and integrity behavior must BIT monitor to satisfy CBIT consistency-check verification?,1-hop,1-hop,0.9190937820330233,0.018477528956847067,0.06242868901012979,vanilla
30,"Which integration-rig HIL test verifies the backup GCS cold-standby switchover requirement, including two-minute recovery and retained control authority?",1-hop,1-hop,0.9488813035836271,0.031030359332821444,0.02008833708355143,vanilla
31,"Which flight-control initialization constraint governs the termination-mode full nose-down, throttle-cut command before subsequent recovery commands are rejected?",1-hop,1-hop,0.8867000376878139,0.014507347084108219,0.09879261522807792,vanilla
32,"For the Skyrunner-T1 test configuration, how is the FCC’s duplex single-LRU architecture derived from the platform-dependent independent-lane requirement?",1-hop,1-hop,0.5689533122572142,0.41252965396846103,0.018517033774324756,vanilla
33,"In linked mode, what ground-station command latency supports the command-data link’s 20 Hz command reception and downstream routing?",1-hop,1-hop,0.5297213922914578,0.469008638081225,0.0012699696273173696,vanilla
34,What maintenance Ethernet port constraints and authentication conditions govern the FMS flight-plan upload/download interface?,1-hop,1-hop,0.8480474930818677,0.14779749620585683,0.004155010712275436,vanilla
35,"Which interface power requirement defines the 50 ms ride-through capability, and which general requirement establishes the DO-160G Category Z interruption profile?",1-hop,1-hop,0.811858917693371,0.06722960789524864,0.12091147441138039,vanilla
36,Which published fuel-status data does the flight control computer rely on to constrain commanded thrust to available fuel?,1-hop,1-hop,0.8605386103045944,0.02134343466496942,0.11811795503043619,vanilla
37,What GNSS timing output and validity conditions support the data link terminal’s 1 µs network time alignment requirement?,1-hop,1-hop,0.5180604296137119,0.47982289899608616,0.002116671390201954,vanilla
38,"Which INS-published state elements support the flight data recorder’s mandatory attitude, position, and velocity parameter capture?",1-hop,1-hop,0.9377583387435938,0.016399365610094335,0.045842295646311794,vanilla
39,Which load-shed table entry defines the priority-2 load failure condition that forces the EMS into CAUTION within 500 ms?,1-hop,1-hop,0.8972108732191219,0.09399842044918083,0.00879070633169735,vanilla
40,"Which radar altimeter mode requirement supports terrain-avoidance advisory coupling, and which autopilot requirement governs autonomous DAA resolution engagement?",1-hop,1-hop,0.8505919607721957,0.01857880743132898,0.13082923179647543,vanilla
41,Which ADS test requirement verifies support for the flight management system’s ±10 s RTA accuracy requirement under higher cruise wind profiles?,1-hop,1-hop,0.877113720601472,0.03785460574772004,0.08503167365080806,vanilla
42,"What EPS status publication rate is required for the flight data recorder, and which endpoint requirement defines that interface?",1-hop,1-hop,0.8463987686665687,0.030705218687863967,0.12289601264556733,vanilla
43,What navigation time-synchronization service must the flight data recorder use to timestamp mandatory parameters in UTC at native sampling rates?,1-hop,2-hop,0.4049165137073079,0.5896485719389714,0.005434914353720735,graphrag
44,Which flight control computer BIT status interface requirement satisfies the BIT aggregation requirement for 1 Hz health reporting to the GCS and FDR?,1-hop,3+-hop,0.2946908916625542,0.03818943578393579,0.6671196725535099,agentic-graph
45,Which flight management 4D trajectory and RTA capability underpins the flight control computer’s continuous conformance monitoring and deviation alerting for civil operations?,1-hop,3+-hop,0.40052103180402704,0.022013276799344478,0.5774656913966284,agentic-graph
46,Which command-authentication fault-injection verification demonstrates compliance with the cited security assurance activities reference set?,1-hop,1-hop,0.9000009795211218,0.007749925065926527,0.09224909541295186,vanilla
47,"Which transceiver fault condition forces EMS into CAUTION, and what communication subsystem response and operator notification are required?",1-hop,1-hop,0.9145477791026497,0.07472054383100475,0.010731677066345454,vanilla
48,"When emergency inner-loop conditions assert, how must the autopilot mode logic support the EMS emergency transition and FCC coordination?",1-hop,2-hop,0.45064685324730847,0.5461610594041447,0.003192087348546721,graphrag
49,"How is an EKF divergence detected, reset, and cross-referenced to flight data recording of the divergence snapshot and reset state?",1-hop,2-hop,0.4234963366519857,0.568377328048821,0.00812633529919332,graphrag
50,Which HIL lost-link test demonstrates verification that the autopilot enters RTB within one second and tracks to the rally point?,1-hop,1-hop,0.8783424815969597,0.08675847404393543,0.034899044359104764,vanilla
51,Which INS state publication requirement satisfies the FCC need for 200 Hz inertial data delivery with no more than 5 ms end-to-end latency?,1-hop,1-hop,0.700171446772112,0.14593572052782708,0.15389283270006102,vanilla
52,"Which HMI requirement implements the FMS uplinked flight-plan change confirmation, including full-diff display before activation?",1-hop,1-hop,0.9399886761643299,0.009264578957290527,0.05074674487837958,vanilla
53,What verification demonstrates authenticated-command or tamper-triggered cryptographic zeroise completes within 200 ms on all key-bearing LRUs?,1-hop,1-hop,0.6054294947085586,0.3938581516670437,0.0007123536243976021,vanilla
54,What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,1-hop,1-hop,0.6768057463635172,0.3210412596440207,0.0021529939924621387,vanilla
55,Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,1-hop,1-hop,0.9185117772029848,0.034164188905239694,0.04732403389177558,vanilla
56,Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,1-hop,1-hop,0.9585484515750867,0.03898137233283088,0.002470176092082332,vanilla
57,Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,1-hop,1-hop,0.7928228688083357,0.19607981115920572,0.011097320032458507,vanilla
58,"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",1-hop,2-hop,0.06503598511577714,0.7562604751941889,0.1787035396900339,graphrag
59,"During standby-to-coarse-align motion rejection, what operator alignment-status indication is required on the HMI?",1-hop,1-hop,0.8078986637402384,0.19178191321482388,0.0003194230449377659,vanilla
60,Which asymmetric signature algorithms in the crypto selection table are mandated for verifying loadable software and data signatures?,1-hop,1-hop,0.8918673684489405,0.07326337869755989,0.034869252853499615,vanilla
61,What upstream navigation timing service requirement justifies the payload computer’s UTC sensor timestamping accuracy and source-selection behavior?,1-hop,1-hop,0.699431444437589,0.29149861882016387,0.009069936742247158,vanilla
62,Which airframe general requirement references the FCC cross-channel data link timing and integrity requirement to justify dissimilar-redundant routing separation?,1-hop,3+-hop,0.3765508081412637,0.01105820695819947,0.6123909849005368,agentic-graph
63,Which flight data recorder requirement is verified by the flight control computer’s obligation to log every mode transition for the last 50 flight hours?,1-hop,3+-hop,0.430449672945175,0.10090266455241319,0.46864766250241185,agentic-graph
64,Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,1-hop,0.5588274379289769,0.09301615852496754,0.3481564035460556,vanilla
65,"In NAV mode, does the inertial unit’s 200 Hz output to the flight control computer satisfy the computer’s inertial data input rate and latency requirement?",1-hop,2-hop,0.04361615325778365,0.9299282229842035,0.02645562375801271,graphrag
66,Which communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS?,1-hop,1-hop,0.8631088707968267,0.06586607733040412,0.07102505187276915,vanilla
67,What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,2-hop,0.20355793657468416,0.7738640242167353,0.022578039208580678,graphrag
68,Does the ice-protection power budget and 0.5 Hz zone reporting comply with the electrical subsystem’s continuous essential-bus generator load limit?,1-hop,2-hop,0.4320714459855372,0.56417306509342,0.003755488921042905,graphrag
69,What test demonstrates the receiver meets integrity alert timing for unresolved protection-level exceedances under simulated satellite-fault conditions?,1-hop,1-hop,0.6089250515666422,0.38939103973965256,0.0016839086937050843,vanilla
70,Which flight-control requirement provides the engine-out detection and automatic rudder-trim behavior referenced by the autopilot single-engine-out altitude-hold test?,1-hop,1-hop,0.759238509049481,0.012077291943963045,0.22868419900655615,vanilla
71,Which landing-gear weight-on-wheels discretes must the inertial system rely on to enable ZUPT while stationary on the ground?,1-hop,1-hop,0.9304846900655073,0.03527817897778678,0.03423713095670599,vanilla
72,"Which flight-test verification demonstrates that EO/IR geolocation from line-of-sight, navigation, and ranging meets 10 m CEP out to 15 km?",1-hop,1-hop,0.777286062631893,0.05152083106897101,0.171193106299136,vanilla
73,"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",1-hop,1-hop,0.8094912035857392,0.04008125350171906,0.15042754291254165,vanilla
74,Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,1-hop,1-hop,0.7897187709255586,0.13465036648386927,0.07563086259057211,vanilla
75,Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,1-hop,1-hop,0.9663001612713663,0.02793175861122658,0.005768080117407083,vanilla
76,"In ground mode, what requirement defines the authorized control-surface command path, and which ground system requirement implements that interface?",1-hop,3+-hop,0.4384997400893991,0.007400606396812976,0.554099653513788,agentic-graph
77,What INS 1-sigma attitude accuracy values define the navigation fusion residual threshold for dual-INS arbitration in GPS-aided cruise and turning?,1-hop,2-hop,0.30887367088846235,0.6868540141295494,0.0042723149819882305,graphrag
78,What upstream GNSS timing output and interfaces justify the navigation fusion function’s 1 Hz bus time-synchronisation service and GPS-derived accuracy source?,1-hop,2-hop,0.22588408071085228,0.7676837146487734,0.006432204640374416,graphrag
79,Does the equipment management system ingest power-subsystem mode/status over the primary avionics bus at a minimum 5 Hz update rate?,1-hop,2-hop,0.41905964065988605,0.5791626707993907,0.0017776885407233597,graphrag
80,Which power requirement provides the FCC’s hold-up energy basis for maintaining uninterrupted inner-loop operation through a 50 ms primary power interruption?,1-hop,1-hop,0.7886424299805834,0.20438441700809087,0.006973153011325631,vanilla
81,Which tactical datalink verification requirement demonstrates coordinated flight-plan separation compliance for coalition multi-aircraft FMS operation?,1-hop,1-hop,0.8875125346389977,0.009362241934819542,0.10312522342618254,vanilla
82,"What message definition table governs the 1 Hz primary-bus APM status broadcast, and what fields must that status message contain?",1-hop,2-hop,0.42607409943690183,0.5726524322322395,0.0012734683308587137,graphrag
83,What verification evidence demonstrates the navigation solution’s 5 ms end-to-end publish-latency requirement at 200 Hz is met?,1-hop,1-hop,0.6451594031494051,0.35147958332345536,0.0033610135271395086,vanilla
84,"For high-altitude operation to 44,000 ft, what GPS-aided NAV position accuracy limit must the INS still meet?",1-hop,1-hop,0.6073835835681471,0.3905949747557333,0.002021441676119544,vanilla
85,Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,1-hop,0.8689446399386135,0.03092800163726756,0.100127358424119,vanilla
86,What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,1-hop,0.8004712146145444,0.19072580841784237,0.008802976967613141,vanilla
87,How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,1-hop,0.5619467929992874,0.43671222365777473,0.0013409833429378164,vanilla
88,What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,1-hop,0.6884122148739972,0.3066133186020188,0.004974466523984093,vanilla
89,Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,1-hop,0.8509744452051282,0.0724073164966699,0.0766182382982019,vanilla
90,How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,2-hop,0.4672113326416884,0.5308601033817852,0.0019285639765263855,graphrag
91,Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,1-hop,0.6900620081062189,0.2727071513979526,0.03723084049582848,vanilla
92,What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,1-hop,0.8801934996612851,0.11762221048593847,0.0021842898527764483,vanilla
93,Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,1-hop,0.7772035405109468,0.14884194322311242,0.0739545162659408,vanilla
94,What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,1-hop,0.8791681629994001,0.11939320194664615,0.001438635053953667,vanilla
95,Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,1-hop,0.9405068635504271,0.04381674444880305,0.015676392000769784,vanilla
96,How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,1-hop,0.8486553245493532,0.13827626317814995,0.013068412272496737,vanilla
97,"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,1-hop,0.9396040949761549,0.04251229770068097,0.017883607323164158,vanilla
98,Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,1-hop,0.9170618235037745,0.023162472988613115,0.05977570350761238,vanilla
99,Which flight-control test requirement verifies the payload-jettison general requirement’s preconfigured transient attitude compensation and its 100 ms execution timing?,1-hop,1-hop,0.8916313629975541,0.010739353978362178,0.09762928302408373,vanilla
100,"Under what aircraft conditions may the FCC maintenance Ethernet port be used, and what multifactor operator authentication must be completed before any maintenance commands are accepted?",2-hop,2-hop,0.04461185286012997,0.9443936264640209,0.010994520675849157,graphrag
101,"During the 60-minute HIL verification, how should you confirm the flight recorder captures the emergency management system status information at the required cadence with valid timestamps?",2-hop,2-hop,0.05410513262671026,0.934697550691938,0.011197316681351746,graphrag
102,"At what rate must the recorder log the communications data link health/status word, given mandatory-parameter native-rate recording and the health word’s own update requirement?",2-hop,2-hop,0.13138757885007743,0.8656800960325023,0.002932325117420351,graphrag
103,"Does the selected VHF transceiver transmit power remain compliant with EMC coexistence expectations for the CDL, GPS, and radar altimeter under DO-160G Category Y?",2-hop,2-hop,0.06571505094784255,0.921635014351018,0.012649934701139454,graphrag
104,"If the primary INS attitude stream degrades below required rate or validity, how quickly must the FCC switch to the backup GPS-aided AHRS to maintain flight-control attitude input?",2-hop,2-hop,0.03356863297572718,0.9602462387077294,0.006185128316543421,graphrag
105,"If an operator commands an emergency return or diversion, what encryption, authentication, and key-validity conditions must the communications link and secure UHF voice satisfy before execution?",2-hop,2-hop,0.01719411217950211,0.9646603923428391,0.01814549547765885,graphrag
106,"For ground-maintenance fault-injection on the power subsystem via the BIT maintenance interface, what operator authentication is required before BPCU commands are accepted?",2-hop,2-hop,0.13075627248070024,0.8610025276349874,0.008241199884312317,graphrag
107,"During high-power takeoff, how does the FCC’s reserve N1 limiting affect pitch-rate reduction logic and the engine-status data published to downstream systems?",2-hop,2-hop,0.3143025644231398,0.6830177349654477,0.002679700611412333,graphrag
108,What test evidence shows linked-mode pilot commands meet the ground-station latency requirement while being received and routed by the command data link?,2-hop,2-hop,0.17130152759561165,0.8027298272024904,0.025968645201897803,graphrag
109,"If the ground station sends FCC-directed commands at 20 Hz, how are invalid ranges, rates, sequence numbers, and unknown targets handled before reaching control laws?",2-hop,2-hop,0.06286094092434952,0.9301328808484425,0.007006178227207972,graphrag
110,How does the HIL GPS-outage test verify the fusion function meets the >60 s reversion and annunciation behavior required by the underlying inertial degraded mode requirement?,2-hop,2-hop,0.03587510585105071,0.9564359028316661,0.0076889913172832015,graphrag
111,"When a validated DAA advisory arrives, how quickly must the GCS alert the crew, and what manoeuvre rates can the autopilot command in resolution mode?",2-hop,2-hop,0.08751344567776277,0.9060189345010835,0.006467619821153794,graphrag
112,"For secure UHF voice operation, what encryption/authentication scheme and key-rotation policy apply, and what happens if no valid key is loaded?",2-hop,2-hop,0.280924398038533,0.718200849093539,0.0008747528679280417,graphrag
113,"If the GCS sends a COMM tuning/PTT command over the datalink, what command range, bus, and maximum dispatch rate govern its routing through the CDL?",2-hop,2-hop,0.06107036181097666,0.9297462663086438,0.009183371880379666,graphrag
114,How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,2-hop,0.36710981667525905,0.6247245083994487,0.008165674925292217,graphrag
115,"If the GNSS receiver suspects jamming but can still track some satellites, how should NAV fusion treat GPS measurements and what security-monitor coordination is required?",2-hop,2-hop,0.031299697569212435,0.9518728586056948,0.016827443825092717,graphrag
116,"For Stratos-7 max-brake-energy landings, how must brake cooling and software assurance align with the landing gear and braking specification?",2-hop,1-hop,0.5945503847355101,0.38569241346690525,0.019757201797584723,vanilla
117,"If a condition escalates to WARNING, how quickly must the ground station annunciate it, and what audio cue and repeat behavior are required?",2-hop,2-hop,0.1947109155339591,0.803725143127085,0.0015639413389558273,graphrag
118,How does the ground-vibration test’s identified modal model determine the notch-filter frequencies and widths applied to inertial measurements before inner-loop control?,2-hop,2-hop,0.27229182381542616,0.7128199049860905,0.01488827119848344,graphrag
119,"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,2-hop,0.024533083183167218,0.9473749778151598,0.028091939001672967,graphrag
120,"How does the two-aircraft live-network separation test demonstrate the coordinated-flight function is supported by guidance accuracy sufficient to meet enroute, terminal, and approach TSE limits?",2-hop,2-hop,0.031100827355642468,0.8651938507938063,0.10370532185055127,graphrag
121,"If spoofing is suspected, how are GPS updates and aircraft control affected, and which monitoring and incident-response actions must follow?",2-hop,1-hop,0.8818279293204431,0.08480701381862321,0.03336505686093369,vanilla
122,"How does in-field LRU firmware updating ensure only signed loads are accepted, and during INIT how is an expired navigation database revision rejected?",2-hop,2-hop,0.12531600714354016,0.8679799164812625,0.006704076375197429,graphrag
123,How is the EOIR geolocation accuracy flight test tied to the navigation solution’s WGS-84 position output and synchronized MGRS display representation?,2-hop,2-hop,0.27710465808955925,0.6867077811020849,0.036187560808356,graphrag
124,How are authenticated operator mode-change commands from the ground station routed through the data link to engage autopilot modes requiring explicit operator authorization?,2-hop,2-hop,0.09114067907778221,0.8848152807416265,0.024044040180591326,graphrag
125,"In battery-only flight, what SoC data path and update rate support critical-battery RTB, and how does the power subsystem’s SoC monitoring relate to mode-entry constraints?",2-hop,2-hop,0.056410641478038766,0.9111829437999063,0.032406414722054876,graphrag
126,"During a 50 ms Category Z primary-power interruption, what essential-bus hold-up energy provision ensures both navigation output continuity and uninterrupted FCC inner-loop execution?",2-hop,2-hop,0.1958709712679573,0.8024426030094226,0.001686425722620152,graphrag
127,Do the payload-bay mounting rails and bus routing provide enough EMC shielding for coexistence with the selectable-power VHF transceiver under the CDL’s DO-160G Category Y requirement?,2-hop,2-hop,0.028985419830901974,0.9507393277088662,0.020275252460231947,graphrag
128,"How is autonomous or operator-requested autopilot mode engagement authenticated over the data link, and what terminal cryptographic capability must support that protection?",2-hop,2-hop,0.08188452538707693,0.8545568537227455,0.06355862089017762,graphrag
129,"When weight-on-wheels permits ground maintenance, what authentication must be enforced on the battery management unit’s service interface for firmware updates and calibration?",2-hop,2-hop,0.19702533809418257,0.7984813741093797,0.004493287796437624,graphrag
130,"If the command link is lost long enough to trigger return-to-base, can the aircraft autonomously use the current operator-updated rally point without prior operator engagement?",2-hop,2-hop,0.05596593516307843,0.929380718359317,0.014653346477604553,graphrag
131,What authentication and access conditions must be met to use the INS maintenance port for firmware updates during ground fault-injection testing commanded by BIT?,2-hop,2-hop,0.08901152497876241,0.9025207628782548,0.008467712142982737,graphrag
132,How is the flight control computer’s 50 ms power-interruption continuity requirement shown compliant through the power hold-up provision and its Category Z verification testing?,2-hop,2-hop,0.11989532448730023,0.811624887745372,0.06847978776732781,graphrag
133,"Can the control station’s 2 Hz engine telemetry support validating waypoint fuel-flow prediction accuracy, given the engine status message content and rate published for downstream flight management use?",2-hop,2-hop,0.027812801461041207,0.9413086678425233,0.030878530696435435,graphrag
134,"During takeoff-to-climb transition, when may the FCC enable the inner-loop climb schedule given sustained climb rate, both main-gear WoW indications, sensor voting, and input debounce?",2-hop,2-hop,0.08054077011704162,0.9100860456982124,0.009373184184745977,graphrag
135,"How is operator-triggered MBIT maintenance on the FCC’s ground Ethernet port authenticated, and under what ground-only conditions is that port enabled?",2-hop,2-hop,0.27447725469284956,0.7229904534343518,0.0025322918727986115,graphrag
136,"When GPS is valid, can the navigation fusion timing service meet the flight control computer’s UTC alignment requirement through the GNSS time outputs?",2-hop,2-hop,0.1340770816003716,0.8465488118655681,0.01937410653406026,graphrag
137,"What cryptographic authentication must the APM use when accepting autopilot mode engagement requests, and which autonomous modes are exempt from explicit operator engagement?",2-hop,1-hop,0.6265619025429342,0.2663246599562037,0.10711343750086215,vanilla
138,How does payload-bay thermal management need to accommodate the SAR’s platform-specific steady-state and transmit-pulse power loads while keeping sensor electronics within operating range?,2-hop,2-hop,0.15451492182220136,0.8386184827845655,0.006866595393233174,graphrag
139,"If the operator commands autonomous-flight mode engagement from the ground station, how must the command be routed, and which modes still require explicit authenticated engagement?",2-hop,2-hop,0.29246884240765597,0.40243120918714403,0.3050999484052,graphrag
140,"When a flight-plan change is uplinked from the ground, how is it routed through the data link to the FMS, and what operator confirmation must the HMI enforce before activation?",2-hop,2-hop,0.004684308302657961,0.87731731655099,0.11799837514635214,graphrag
141,Can the GCS uplink a flight plan change over the command data link while requiring operator confirmation before the FMS activates it?,2-hop,2-hop,0.12015266349082097,0.8553892857992317,0.024458050709947245,graphrag
142,"During EMC Category Y coexistence testing with CDL and GPS active, which CDL operational modes should the radar altimeter remain interference-free in while maintaining RA track and PVT output?",2-hop,2-hop,0.156336873432273,0.6955723121035472,0.14809081446417977,graphrag
143,"For an uplinked flight-plan modification, what operator-logged evidence is required before activation, and how does the referenced data-link verification demonstrate secure command handling?",2-hop,2-hop,0.05566433904867136,0.8364173544233479,0.10791830652798091,graphrag
144,"For ground maintenance fault injection through the power subsystem via the built-in test interface, what operator authentication is required and where must it be enforced?",2-hop,2-hop,0.023260475171956705,0.9275736313884125,0.04916589343963074,graphrag
145,"For the live multi-aircraft separation test, which platform relies on navigation integration instead of an FMS, and what DAL applies to its navigation software?",2-hop,3+-hop,0.34122827262956834,0.12431848772932012,0.5344532396411116,agentic-graph
146,Can the flight data recorder capture fuel-state updates at a rate sufficient to support the flight management system’s top-of-climb and top-of-descent recalculation needs?,2-hop,2-hop,0.24059822498402797,0.7325332770936432,0.026868497922328802,graphrag
147,"When coalition sensor handover control arrives over the tactical datalink, what operator-authenticated engagement constraints apply before the autopilot can enter a commanded mode?",2-hop,2-hop,0.08366099957958922,0.8692408098940633,0.04709819052634748,graphrag
148,"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,2-hop,0.09718253991879038,0.8987251970426668,0.004092263038542898,graphrag
149,Will the flight control computer maintain uninterrupted inner-loop operation and preserve sensor state and pointing during a 50 ms Category Z power interruption using essential-bus hold-up energy?,2-hop,2-hop,0.04709564545620492,0.9438073360706983,0.009097018473096975,graphrag
