query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
Who introduced a system of musical notation in the 14th century that is used in the area where most of the invasion of the eastern Roman Empire took place?,1-hop,graphrag,azure,none,0,1706,3025,115,3140,MQ-010-P01;MQ-010-P15,MQ-010-P06;MQ-010-P01;MQ-010-P12;MQ-010-P17;MQ-010-P04;MQ-010-P15;MQ-010-P03;MQ-010-P00;MQ-010-P02;MQ-010-P05;MQ-010-P07;MQ-010-P11;MQ-010-P13;MQ-010-P16;MQ-010-P18,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What other county does the county where Imperial is located share a border with?,1-hop,graphrag,azure,none,0,1471,2246,55,2301,MQ-011-P17,MQ-011-P17;MQ-142-P04;MQ-091-P14;MQ-140-P16;MQ-049-P03;MQ-195-P02;MQ-174-P15;MQ-183-P16;MQ-011-P12;MQ-049-P02;MQ-049-P04;MQ-091-P13;MQ-091-P15;MQ-140-P11;MQ-142-P03,15,0,,,,,1.0,0.5,0.6667,1.0,0.1333,1,2,1,1-hop,False
The author of Alciphron lived in what century?,1-hop,graphrag,azure,none,0,1447,2336,36,2372,,MQ-010-P04;MQ-012-P03;MQ-093-P00;MQ-003-P01;MQ-115-P11;MQ-182-P15;MQ-010-P01;MQ-185-P04;MQ-003-P00;MQ-003-P02;MQ-010-P03;MQ-010-P05;MQ-010-P15;MQ-012-P01;MQ-012-P04,15,0,,,,,0.0,0.0,0.0,0.0,0.0,0,2,1,1-hop,False
What publisher was formed from the owner of the The Daily News?,1-hop,graphrag,azure,none,0,1308,1575,81,1656,MQ-013-P02;MQ-013-P13,MQ-013-P02;MQ-013-P13;MQ-013-P18;MQ-013-P15;MQ-013-P06;MQ-013-P08;MQ-013-P19;MQ-013-P11;MQ-013-P05;MQ-013-P07;MQ-013-P09;MQ-013-P10;MQ-013-P12;MQ-013-P14;MQ-013-P16,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What is the date of birth for the performer of Unbreakable?,1-hop,graphrag,azure,none,0,1414,2229,49,2278,MQ-014-P11;MQ-014-P15,MQ-014-P14;MQ-014-P11;MQ-014-P10;MQ-014-P15;MQ-040-P00;MQ-141-P04;MQ-141-P01;MQ-018-P19;MQ-014-P09;MQ-014-P12;MQ-014-P13;MQ-014-P16;MQ-018-P17;MQ-040-P01;MQ-141-P00,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Who was in charge of the province which contains Zeevang?,1-hop,graphrag,azure,none,0,1360,1626,87,1713,MQ-015-P10;MQ-015-P04,MQ-015-P10;MQ-015-P04;MQ-084-P17;MQ-124-P12;MQ-157-P01;MQ-165-P14;MQ-127-P14;MQ-094-P02;MQ-084-P16;MQ-084-P18;MQ-094-P01;MQ-094-P03;MQ-124-P10;MQ-124-P13;MQ-127-P13,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Who played king whose regal Name did Albert Adopt in the king's speech?,1-hop,graphrag,azure,none,0,1359,2110,76,2186,MQ-016-P07;MQ-016-P05,MQ-016-P05;MQ-016-P07;MQ-016-P12;MQ-016-P00;MQ-016-P06;MQ-016-P04;MQ-028-P10;MQ-003-P16;MQ-003-P15;MQ-003-P17;MQ-016-P01;MQ-016-P03;MQ-016-P08;MQ-016-P11;MQ-016-P13,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What county was Tim Dubois born in?,1-hop,graphrag,azure,none,0,1436,2475,89,2564,MQ-017-P06;MQ-017-P17,MQ-017-P06;MQ-017-P16;MQ-070-P16;MQ-005-P03;MQ-033-P06;MQ-073-P09;MQ-150-P10;MQ-033-P14;MQ-005-P02;MQ-005-P04;MQ-017-P15;MQ-017-P17;MQ-017-P18;MQ-033-P05;MQ-033-P07,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What was the story that included the character from The Bourne Betrayal based on?,1-hop,graphrag,azure,none,0,2314,2417,161,2578,MQ-018-P18;MQ-018-P04,MQ-018-P18;MQ-018-P13;MQ-018-P15;MQ-018-P04;MQ-018-P19;MQ-018-P17;MQ-018-P03;MQ-018-P07;MQ-018-P02;MQ-018-P05;MQ-018-P06;MQ-018-P08;MQ-018-P12;MQ-018-P14;MQ-018-P16,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Where is the province of Gonbad-e Qabus County located?,1-hop,graphrag,azure,none,0,1401,1802,63,1865,MQ-019-P14;MQ-019-P03,MQ-019-P14;MQ-019-P04;MQ-019-P08;MQ-019-P13;MQ-019-P00;MQ-019-P03;MQ-099-P10;MQ-019-P02;MQ-019-P01;MQ-019-P05;MQ-019-P07;MQ-019-P09;MQ-019-P12;MQ-019-P15;MQ-099-P09,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
"What record label released the debut album of the artist behind the 1993 album ""Let There be Love"".",1-hop,graphrag,azure,none,0,1386,1852,88,1940,MQ-020-P15;MQ-020-P16,MQ-020-P16;MQ-020-P15;MQ-160-P05;MQ-199-P07;MQ-148-P15;MQ-024-P13;MQ-009-P14;MQ-024-P10;MQ-009-P13;MQ-009-P15;MQ-024-P01;MQ-024-P09;MQ-024-P11;MQ-148-P14;MQ-148-P16,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What company is the college where Wolf V. Vishniac studied a part of?,1-hop,graphrag,azure,none,0,1242,2005,39,2044,MQ-021-P14;MQ-021-P04,MQ-021-P14;MQ-008-P01;MQ-083-P04;MQ-112-P18;MQ-021-P02;MQ-026-P09;MQ-042-P18;MQ-008-P17;MQ-008-P00;MQ-008-P02;MQ-008-P14;MQ-021-P01;MQ-021-P03;MQ-021-P04;MQ-026-P08,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Where did the painter of The Mud Bath study?,1-hop,graphrag,azure,none,0,3295,1816,91,1907,MQ-022-P10;MQ-022-P07,MQ-022-P10;MQ-022-P04;MQ-022-P07;MQ-085-P02;MQ-061-P12;MQ-188-P06;MQ-012-P19;MQ-076-P00;MQ-012-P18;MQ-022-P03;MQ-022-P05;MQ-061-P10;MQ-061-P13;MQ-076-P06;MQ-085-P01,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What university did the author of 1967: The Last Good Year attend?,1-hop,graphrag,azure,none,0,1459,2079,87,2166,MQ-023-P00;MQ-023-P02,MQ-023-P00;MQ-054-P05;MQ-026-P09;MQ-013-P07;MQ-026-P16;MQ-047-P12;MQ-026-P13;MQ-008-P09;MQ-008-P08;MQ-008-P10;MQ-013-P06;MQ-013-P08;MQ-023-P02;MQ-026-P08;MQ-026-P10,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What is the parent company of the record label releasing Cold Turkey?,1-hop,graphrag,azure,none,0,1451,1644,62,1706,MQ-024-P01;MQ-024-P13,MQ-024-P01;MQ-199-P07;MQ-148-P15;MQ-160-P05;MQ-024-P13;MQ-024-P10;MQ-083-P12;MQ-148-P06;MQ-024-P09;MQ-024-P11;MQ-083-P10;MQ-083-P13;MQ-148-P08;MQ-148-P14;MQ-148-P16,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What month did the person who retained trust in Longchamp go away to the Holy Land?,1-hop,graphrag,azure,none,0,1310,2529,73,2602,MQ-025-P18;MQ-025-P04,MQ-025-P18;MQ-025-P09;MQ-025-P06;MQ-146-P10;MQ-188-P05;MQ-175-P04;MQ-145-P07;MQ-025-P04;MQ-025-P05;MQ-025-P07;MQ-025-P08;MQ-025-P10;MQ-145-P06;MQ-145-P08;MQ-146-P09,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What is the mascot of William J. Ripple's university?,1-hop,graphrag,azure,none,0,1332,1902,74,1976,MQ-026-P02;MQ-026-P05,MQ-026-P02;MQ-026-P18;MQ-026-P05;MQ-155-P17;MQ-023-P12;MQ-062-P18;MQ-047-P12;MQ-026-P03;MQ-023-P11;MQ-023-P13;MQ-026-P01;MQ-026-P04;MQ-026-P17;MQ-026-P19;MQ-047-P11,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What year did the author of The First Blast of the Trumpet Against the Monstruous Regiment of Women die?,1-hop,graphrag,azure,none,0,2565,2172,64,2236,MQ-027-P19;MQ-027-P07,MQ-027-P19;MQ-027-P18;MQ-022-P02;MQ-037-P18;MQ-041-P07;MQ-014-P08;MQ-145-P06;MQ-188-P00;MQ-014-P07;MQ-014-P09;MQ-022-P01;MQ-022-P03;MQ-027-P07;MQ-027-P17;MQ-037-P17,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Who is the king that translated the Bible and was on the throne when MacBeth was written?,1-hop,graphrag,azure,none,0,2247,2504,126,2630,MQ-028-P06;MQ-066-P14;MQ-028-P11,MQ-028-P10;MQ-028-P06;MQ-028-P00;MQ-028-P03;MQ-028-P04;MQ-028-P02;MQ-028-P16;MQ-066-P14;MQ-028-P01;MQ-028-P05;MQ-028-P09;MQ-028-P11;MQ-028-P15;MQ-028-P17;MQ-066-P13,15,0,,,,,0.3333,0.5,0.4,1.0,0.1333,3,2,1,1-hop,False
"What shares a border with the administrative territorial entity Radwanice, Polkowice County is located in?",1-hop,graphrag,azure,none,0,1894,1856,126,1982,MQ-029-P11;MQ-029-P12,MQ-029-P11;MQ-029-P12;MQ-175-P07;MQ-145-P12;MQ-188-P01;MQ-175-P15;MQ-029-P17;MQ-011-P11;MQ-011-P10;MQ-011-P13;MQ-029-P16;MQ-029-P18;MQ-145-P11;MQ-145-P13;MQ-175-P06,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What record label did the performer of The Place and the Time belong to?,1-hop,graphrag,azure,none,0,1887,1645,119,1764,MQ-030-P00;MQ-030-P06,MQ-030-P00;MQ-024-P13;MQ-199-P07;MQ-160-P05;MQ-148-P15;MQ-020-P18;MQ-184-P13;MQ-148-P06;MQ-020-P17;MQ-020-P19;MQ-024-P01;MQ-030-P06;MQ-148-P08;MQ-148-P14;MQ-148-P16,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Who is the president of the group Kim Un-yong is a member of?,1-hop,graphrag,azure,none,0,1497,2140,110,2250,MQ-031-P14,MQ-031-P14;MQ-031-P00;MQ-031-P01;MQ-005-P11;MQ-031-P16;MQ-031-P08;MQ-031-P02;MQ-031-P13;MQ-005-P10;MQ-005-P12;MQ-031-P03;MQ-031-P07;MQ-031-P09;MQ-031-P11;MQ-031-P12,15,0,,,,,1.0,0.5,0.6667,1.0,0.1333,1,2,1,1-hop,False
Who wrote the song sung by the performer of The Story?,1-hop,graphrag,azure,none,0,1235,2196,76,2272,MQ-032-P17;MQ-007-P16,MQ-032-P17;MQ-007-P16;MQ-032-P05;MQ-007-P01;MQ-032-P08;MQ-007-P17;MQ-023-P06;MQ-032-P12;MQ-007-P00;MQ-007-P02;MQ-007-P13;MQ-007-P15;MQ-007-P18;MQ-023-P05;MQ-023-P07,15,0,,,,,0.5,0.5,0.5,1.0,0.1333,2,2,1,1-hop,False
Who is the spouse of the famous governor signing legislation in honor of Donda West's death?,1-hop,graphrag,azure,none,0,1357,1779,73,1852,MQ-033-P09;MQ-033-P17,MQ-033-P09;MQ-033-P03;MQ-033-P07;MQ-033-P17;MQ-005-P11;MQ-031-P16;MQ-033-P06;MQ-017-P06;MQ-005-P10;MQ-005-P12;MQ-017-P17;MQ-031-P15;MQ-031-P17;MQ-033-P02;MQ-033-P04,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What is the name of the game reserve in the country where hunters spend 50 to 100 times more than the average ecotourist?,1-hop,graphrag,azure,none,0,1160,2227,57,2284,MQ-034-P04;MQ-034-P01,MQ-034-P04;MQ-034-P17;MQ-034-P01;MQ-002-P07;MQ-080-P12;MQ-144-P16;MQ-189-P04;MQ-034-P11;MQ-002-P06;MQ-002-P08;MQ-034-P10;MQ-034-P12;MQ-034-P16;MQ-034-P18;MQ-080-P11,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
"In 1990, who became the president of the country that Germany invaded?",1-hop,graphrag,azure,none,0,1382,2268,60,2328,MQ-035-P13,MQ-186-P01;MQ-035-P04;MQ-035-P08;MQ-035-P13;MQ-127-P12;MQ-094-P09;MQ-035-P00;MQ-001-P11;MQ-001-P10;MQ-001-P12;MQ-035-P01;MQ-035-P03;MQ-035-P05;MQ-035-P07;MQ-035-P09,15,0,,,,,1.0,0.5,0.6667,0.5,0.0667,1,2,1,1-hop,False
What team is the highest goal scorer in the EPL a member of?,1-hop,graphrag,azure,none,0,1628,2331,93,2424,MQ-036-P18;MQ-050-P17,MQ-036-P18;MQ-036-P11;MQ-050-P17;MQ-090-P16;MQ-108-P09;MQ-090-P05;MQ-108-P04;MQ-050-P10;MQ-036-P02;MQ-036-P17;MQ-036-P19;MQ-050-P09;MQ-050-P11;MQ-050-P16;MQ-050-P18,15,0,,,,,0.0,0.0,0.0,1.0,0.1333,2,2,1,1-hop,False
Who was the spouse of the British queen?,1-hop,graphrag,azure,none,0,1743,2248,88,2336,MQ-037-P14;MQ-037-P01,MQ-037-P03;MQ-037-P19;MQ-114-P01;MQ-037-P01;MQ-016-P07;MQ-131-P13;MQ-037-P14;MQ-016-P06;MQ-016-P04;MQ-016-P05;MQ-016-P08;MQ-037-P02;MQ-037-P04;MQ-037-P12;MQ-037-P13,15,0,,,,,0.5,0.5,0.5,1.0,0.1333,2,2,1,1-hop,False
"The author of the novel ""2030"" was nominated for what award for his role in ""Broadcast News""?",1-hop,graphrag,azure,none,0,1249,1995,49,2044,MQ-038-P12;MQ-038-P16,MQ-038-P10;MQ-038-P16;MQ-038-P12;MQ-038-P01;MQ-005-P07;MQ-018-P00;MQ-126-P09;MQ-103-P06;MQ-005-P06;MQ-005-P08;MQ-018-P01;MQ-038-P00;MQ-038-P02;MQ-038-P11;MQ-038-P13,15,0,,,,,0.5,0.5,0.5,1.0,0.1333,2,2,1,1-hop,False
Who is the spouse of the person who does the voice for Smokey the Bear?,1-hop,graphrag,azure,none,0,1565,2943,93,3036,MQ-039-P19,MQ-039-P19;MQ-039-P03;MQ-039-P12;MQ-039-P17;MQ-039-P10;MQ-132-P01;MQ-039-P00;MQ-132-P19;MQ-039-P01;MQ-039-P02;MQ-039-P04;MQ-039-P09;MQ-039-P11;MQ-039-P13;MQ-039-P15,15,0,,,,,1.0,0.5,0.6667,0.5,0.0667,1,2,1,1-hop,False
Who is the child of the Victim of Romance performer?,1-hop,graphrag,azure,none,0,1367,2646,109,2755,MQ-040-P15;MQ-040-P08,MQ-040-P15;MQ-018-P05;MQ-119-P02;MQ-125-P00;MQ-103-P10;MQ-040-P18;MQ-085-P07;MQ-005-P08;MQ-005-P07;MQ-005-P09;MQ-018-P03;MQ-018-P06;MQ-040-P08;MQ-040-P17;MQ-040-P19,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What was the last year of the Castle of Riddles publisher?,1-hop,graphrag,azure,none,0,1439,2545,86,2631,MQ-041-P16;MQ-041-P15,MQ-041-P16;MQ-074-P13;MQ-041-P00;MQ-074-P08;MQ-187-P19;MQ-187-P12;MQ-074-P19;MQ-074-P18;MQ-041-P01;MQ-041-P15;MQ-074-P07;MQ-074-P09;MQ-074-P11;MQ-074-P12;MQ-074-P14,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Who founded what Robert J Chassell is a member of?,1-hop,graphrag,azure,none,0,1561,1747,101,1848,MQ-042-P14,MQ-042-P14;MQ-042-P07;MQ-062-P18;MQ-026-P11;MQ-013-P07;MQ-038-P14;MQ-026-P14;MQ-033-P17;MQ-013-P06;MQ-013-P08;MQ-026-P10;MQ-026-P12;MQ-026-P13;MQ-026-P15;MQ-033-P09,15,0,,,,,1.0,0.5,0.6667,0.5,0.0667,1,2,1,1-hop,False
Who did the star of Dark Hazard play in The Ten Commandments?,1-hop,graphrag,azure,none,0,1699,2244,50,2294,MQ-043-P06;MQ-043-P15,MQ-043-P15;MQ-043-P18;MQ-043-P07;MQ-043-P06;MQ-053-P16;MQ-053-P19;MQ-043-P09;MQ-043-P17;MQ-043-P05;MQ-043-P08;MQ-043-P10;MQ-043-P16;MQ-043-P19;MQ-053-P15;MQ-053-P17,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
with what movie did Mary Philips' husband win his only oscar?,1-hop,graphrag,azure,none,0,1439,1995,86,2081,MQ-044-P14;MQ-044-P13,MQ-044-P16;MQ-044-P02;MQ-080-P11;MQ-044-P14;MQ-123-P15;MQ-172-P17;MQ-118-P10;MQ-044-P15;MQ-044-P01;MQ-044-P03;MQ-044-P12;MQ-044-P13;MQ-044-P17;MQ-080-P10;MQ-080-P12,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
At what local time does the country where Fuser and Alberto meet the indigenous couple traveling to look for work change their clocks for DST?,1-hop,graphrag,azure,none,0,1639,2363,73,2436,MQ-045-P13,MQ-045-P16;MQ-045-P13;MQ-045-P01;MQ-045-P09;MQ-045-P12;MQ-025-P17;MQ-045-P08;MQ-025-P01;MQ-025-P00;MQ-025-P02;MQ-025-P16;MQ-025-P19;MQ-045-P00;MQ-045-P02;MQ-045-P07,15,0,,,,,1.0,0.5,0.6667,0.5,0.0667,1,2,1,1-hop,False
"Along with Kenny G and the performer of Off the Beaten Path, what artist was featured on smooth jazz stations?",1-hop,graphrag,azure,none,0,1546,1442,94,1536,MQ-046-P19;MQ-046-P04,MQ-046-P19;MQ-046-P04;MQ-046-P06;MQ-046-P05;MQ-046-P12;MQ-024-P03;MQ-030-P18;MQ-046-P02;MQ-024-P02;MQ-024-P04;MQ-030-P17;MQ-030-P19;MQ-046-P01;MQ-046-P03;MQ-046-P07,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Where does Hala El Badry's university rank according to QS World University Rankings?,1-hop,graphrag,azure,none,0,1646,2364,49,2413,MQ-047-P15;MQ-047-P00,MQ-047-P00;MQ-047-P15;MQ-047-P06;MQ-047-P19;MQ-047-P17;MQ-047-P13;MQ-047-P07;MQ-174-P16;MQ-047-P05;MQ-047-P08;MQ-047-P12;MQ-047-P14;MQ-047-P16;MQ-047-P18;MQ-174-P14,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,1-hop,graphrag,azure,none,0,2174,2021,127,2148,MQ-048-P02,MQ-048-P05;MQ-048-P18;MQ-048-P02;MQ-048-P01;MQ-048-P13;MQ-048-P04;MQ-048-P09;MQ-048-P16;MQ-048-P00;MQ-048-P03;MQ-048-P06;MQ-048-P08;MQ-048-P10;MQ-048-P12;MQ-048-P14,15,0,,,,,1.0,0.5,0.6667,1.0,0.1333,1,2,1,1-hop,False
When did the stalemate happen in the war where UN troops approached the Yalu River?,1-hop,graphrag,azure,none,0,2193,2550,138,2688,MQ-049-P07;MQ-049-P14,MQ-049-P01;MQ-049-P14;MQ-049-P09;MQ-049-P07;MQ-049-P16;MQ-049-P19;MQ-152-P15;MQ-147-P10;MQ-049-P00;MQ-049-P02;MQ-049-P06;MQ-049-P08;MQ-049-P15;MQ-049-P17;MQ-049-P18,15,0,,,,,0.5,0.5,0.5,1.0,0.1333,2,2,1,1-hop,False
What league does the team that uses Dick's Sporting Goods Park play for?,1-hop,graphrag,azure,none,0,1290,1884,54,1938,MQ-050-P07;MQ-128-P00;MQ-050-P15,MQ-050-P07;MQ-128-P00;MQ-050-P15;MQ-050-P13;MQ-128-P18;MQ-050-P01;MQ-120-P16;MQ-120-P00;MQ-050-P00;MQ-050-P02;MQ-050-P12;MQ-050-P14;MQ-120-P02;MQ-120-P15;MQ-120-P17,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
Who was the first president in the country where the Kamchatka Peninsula is located?,1-hop,graphrag,azure,none,0,1431,2360,93,2453,MQ-051-P05;MQ-051-P08,MQ-051-P05;MQ-051-P01;MQ-033-P19;MQ-073-P08;MQ-051-P03;MQ-167-P11;MQ-170-P04;MQ-051-P08;MQ-033-P18;MQ-051-P00;MQ-051-P02;MQ-051-P04;MQ-073-P07;MQ-073-P17;MQ-167-P10,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
When was Q1 who was impeached in england for acts committed as governor general of india impeached?,1-hop,graphrag,azure,none,0,2517,2777,176,2953,MQ-052-P18;MQ-052-P12;MQ-052-P01,MQ-052-P18;MQ-052-P16;MQ-052-P01;MQ-052-P12;MQ-052-P07;MQ-068-P10;MQ-052-P11;MQ-052-P00;MQ-052-P02;MQ-052-P06;MQ-052-P08;MQ-052-P10;MQ-052-P13;MQ-068-P09;MQ-068-P11,15,0,,,,,0.3333,0.5,0.4,1.0,0.1333,3,2,1,1-hop,False
"This cast member in ""Search for the Gods"" also plays a character in which film?",1-hop,graphrag,azure,none,0,2542,2542,161,2703,MQ-053-P18;MQ-053-P16;MQ-053-P06,MQ-053-P18;MQ-053-P07;MQ-053-P19;MQ-150-P06;MQ-043-P14;MQ-043-P15;MQ-007-P11;MQ-053-P16;MQ-007-P10;MQ-007-P12;MQ-043-P06;MQ-043-P13;MQ-043-P16;MQ-053-P05;MQ-053-P06,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
Who is the child of the creator of A Distinguished Member of the Humane Society?,1-hop,graphrag,azure,none,0,1688,2340,74,2414,MQ-054-P07,MQ-054-P07;MQ-132-P01;MQ-021-P15;MQ-039-P01;MQ-054-P10;MQ-182-P17;MQ-132-P11;MQ-112-P05;MQ-021-P13;MQ-021-P16;MQ-039-P00;MQ-039-P02;MQ-054-P09;MQ-054-P11;MQ-054-P13,15,0,,,,,1.0,0.5,0.6667,1.0,0.1333,1,2,1,1-hop,False
